key,word,verse,word_num,lemma,strongs,morph,morphology,Part of Speech,Tense,Voice,Mood,Person,Number,Case,Gender,xlit,betacode
21,21,21,,,,,,,,,,,,,,,
LXX-Exod-025-021-001,καὶ,21,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-021-002,ἐπιθήσεις,21,2,strong:G2007,G2007,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:E)PIQH/SEIS,E)PIQH/SEIS
LXX-Exod-025-021-003,τὸ,21,3,strong:G3588,G3588,packard:RA-ASN,RA-ASN,Article,,,,,Singular,Accusative,Neuter,betacode:TO\,TO\
LXX-Exod-025-021-004,ἱλαστήριον,21,4,strong:G2435,G2435,packard:N2-ASN,N2-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:I(LASTH/RION,I(LASTH/RION
LXX-Exod-025-021-005,ἐπὶ,21,5,strong:G1909,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Exod-025-021-006,τὴν,21,6,strong:G3588,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Exod-025-021-007,κιβωτὸν,21,7,strong:G2787,G2787,packard:N2-ASF,N2-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:KIBWTO\N,KIBWTO\N
LXX-Exod-025-021-008,ἄνωθεν,21,8,strong:G509,G509,packard:D,D,Adverb,,,,,,,,betacode:A)/NWQEN,A)/NWQEN
LXX-Exod-025-021-009,καὶ,21,9,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-021-010,εἰς,21,10,strong:G1519,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Exod-025-021-011,τὴν,21,11,strong:G3588,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Exod-025-021-012,κιβωτὸν,21,12,strong:G2787,G2787,packard:N2-ASF,N2-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:KIBWTO\N,KIBWTO\N
LXX-Exod-025-021-013,ἐμβαλεῖς,21,13,strong:G1685,G1685,packard:VF2-FAI2S,VF2-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:E)MBALEI=S,E)MBALEI=S
LXX-Exod-025-021-014,τὰ,21,14,strong:G3588,G3588,packard:RA-APN,RA-APN,Article,,,,,Plural,Accusative,Neuter,betacode:TA\,TA\
LXX-Exod-025-021-015,μαρτύρια,21,15,strong:G3141,G3141,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:MARTU/RIA,MARTU/RIA
LXX-Exod-025-021-016,ἃ,21,16,strong:G3739,G3739,packard:RR-APN,RR-APN,Relative Pronoun,,,,,Plural,Accusative,Neuter,betacode:A(\,A(\
LXX-Exod-025-021-017,ἂν,21,17,strong:G302,G302,packard:X,X,Particle,,,,,,,,betacode:A)\N,A)\N
LXX-Exod-025-021-018,δῶ,21,18,strong:G1325,G1325,packard:VO-AAS1S,VO-AAS1S,Verb,Aorist,Active,Subjunctive,1,Singular,,,betacode:DW=,DW=
LXX-Exod-025-021-019,σοι,21,19,strong:G4671,G4671,packard:RP-DS,RP-DS,Personal/Possessive Pronoun,,,,,Singular,Dative,,betacode:SOI,SOI
22,22,22,,,,,,,,,,,,,,,
LXX-Exod-025-022-001,καὶ,22,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-022-002,γνωσθήσομαί,22,2,strong:G1097,G1097,packard:VS-FPI1S,VS-FPI1S,Verb,Future,Passive,Indicative,1,Singular,,,betacode:GNWSQH/SOMAI/,GNWSQH/SOMAI/
LXX-Exod-025-022-003,σοι,22,3,strong:G4671,G4671,packard:RP-DS,RP-DS,Personal/Possessive Pronoun,,,,,Singular,Dative,,betacode:SOI,SOI
LXX-Exod-025-022-004,ἐκεῖθεν,22,4,strong:G1564,G1564,packard:D,D,Adverb,,,,,,,,betacode:E)KEI=QEN,E)KEI=QEN
LXX-Exod-025-022-005,καὶ,22,5,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-022-006,λαλήσω,22,6,strong:G2980,G2980,packard:VA-AAS1S,VA-AAS1S,Verb,Aorist,Active,Subjunctive,1,Singular,,,betacode:LALH/SW,LALH/SW
LXX-Exod-025-022-007,σοι,22,7,strong:G4671,G4671,packard:RP-DS,RP-DS,Personal/Possessive Pronoun,,,,,Singular,Dative,,betacode:SOI,SOI
LXX-Exod-025-022-008,ἄνωθεν,22,8,strong:G509,G509,packard:D,D,Adverb,,,,,,,,betacode:A)/NWQEN,A)/NWQEN
LXX-Exod-025-022-009,τοῦ,22,9,strong:G3588,G3588,packard:RA-GSN,RA-GSN,Article,,,,,Singular,Genitive,Neuter,betacode:TOU=,TOU=
LXX-Exod-025-022-010,ἱλαστηρίου,22,10,strong:G2435,G2435,packard:N2-GSN,N2-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:I(LASTHRI/OU,I(LASTHRI/OU
LXX-Exod-025-022-011,ἀνὰ,22,11,strong:G303,G303,packard:P,P,Preposition,,,,,,,,betacode:A)NA\,A)NA\
LXX-Exod-025-022-012,μέσον,22,12,strong:G3319,G3319,packard:A1-ASN,A1-ASN,Adjective,,,,,Singular,Accusative,Neuter,betacode:ME/SON,ME/SON
LXX-Exod-025-022-013,τῶν,22,13,strong:G3588,G3588,packard:RA-GPM,RA-GPM,Article,,,,,Plural,Genitive,Masculine,betacode:TW=N,TW=N
LXX-Exod-025-022-014,δύο,22,14,strong:G1417,G1417,packard:M,M,Numeral,,,,,,,,betacode:DU/O,DU/O
LXX-Exod-025-022-015,χερουβιμ,22,15,strong:G5502,G5502,packard:N-GPM,N-GPM,Noun,,,,,Plural,Genitive,Masculine,betacode:XEROUBIM,XEROUBIM
LXX-Exod-025-022-016,τῶν,22,16,strong:G3588,G3588,packard:RA-GPM,RA-GPM,Article,,,,,Plural,Genitive,Masculine,betacode:TW=N,TW=N
LXX-Exod-025-022-017,ὄντων,22,17,strong:G5607,G5607,packard:V9-PAPGPM,V9-PAPGPM,Verb,Present,Active,Participle,,Plural,Genitive,Masculine,betacode:O)/NTWN,O)/NTWN
LXX-Exod-025-022-018,ἐπὶ,22,18,strong:G1909,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Exod-025-022-019,τῆς,22,19,strong:G3588,G3588,packard:RA-GSF,RA-GSF,Article,,,,,Singular,Genitive,Feminine,betacode:TH=S,TH=S
LXX-Exod-025-022-020,κιβωτοῦ,22,20,strong:G2787,G2787,packard:N2-GSF,N2-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:KIBWTOU=,KIBWTOU=
LXX-Exod-025-022-021,τοῦ,22,21,strong:G3588,G3588,packard:RA-GSN,RA-GSN,Article,,,,,Singular,Genitive,Neuter,betacode:TOU=,TOU=
LXX-Exod-025-022-022,μαρτυρίου,22,22,strong:G3142,G3142,packard:N2N-GSN,N2N-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:MARTURI/OU,MARTURI/OU
LXX-Exod-025-022-023,καὶ,22,23,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-022-024,κατὰ,22,24,strong:G2596,G2596,packard:P,P,Preposition,,,,,,,,betacode:KATA\,KATA\
LXX-Exod-025-022-025,πάντα,22,25,strong:G3956,G3956,packard:A3-APN,A3-APN,Adjective,,,,,Plural,Accusative,Neuter,betacode:PA/NTA,PA/NTA
LXX-Exod-025-022-026,ὅσα,22,26,strong:G3745,G3745,packard:A1-APN,A1-APN,Adjective,,,,,Plural,Accusative,Neuter,betacode:O(/SA,O(/SA
LXX-Exod-025-022-027,ἂν,22,27,strong:G302,G302,packard:X,X,Particle,,,,,,,,betacode:A)\N,A)\N
LXX-Exod-025-022-028,ἐντείλωμαί,22,28,strong:G1781,G1781,packard:VA-AMS1S,VA-AMS1S,Verb,Aorist,Middle,Subjunctive,1,Singular,,,betacode:E)NTEI/LWMAI/,E)NTEI/LWMAI/
LXX-Exod-025-022-029,σοι,22,29,strong:G4671,G4671,packard:RP-DS,RP-DS,Personal/Possessive Pronoun,,,,,Singular,Dative,,betacode:SOI,SOI
LXX-Exod-025-022-030,πρὸς,22,30,strong:G4314,G4314,packard:P,P,Preposition,,,,,,,,betacode:PRO\S,PRO\S
LXX-Exod-025-022-031,τοὺς,22,31,strong:G3588,G3588,packard:RA-APM,RA-APM,Article,,,,,Plural,Accusative,Masculine,betacode:TOU\S,TOU\S
LXX-Exod-025-022-032,υἱοὺς,22,32,strong:G5207,G5207,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:UI(OU\S,UI(OU\S
LXX-Exod-025-022-033,Ισραηλ,22,33,strong:G2474,G2474,packard:N-GSM,N-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:*ISRAHL,*ISRAHL
23,23,23,,,,,,,,,,,,,,,
LXX-Exod-025-023-001,καὶ,23,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-023-002,ποιήσεις,23,2,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-023-003,τράπεζαν,23,3,strong:G5132,G5132,packard:N1S-ASF,N1S-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:TRA/PEZAN,TRA/PEZAN
LXX-Exod-025-023-004,χρυσίου,23,4,strong:G5553,G5553,packard:N2N-GSN,N2N-GSN,Noun,,,,,Singular,Genitive,Neuter,betacode:XRUSI/OU,XRUSI/OU
LXX-Exod-025-023-005,καθαροῦ,23,5,strong:G2513,G2513,packard:A1A-GSN,A1A-GSN,Adjective,,,,,Singular,Genitive,Neuter,betacode:KAQAROU=,KAQAROU=
LXX-Exod-025-023-006,δύο,23,6,strong:G1417,G1417,packard:M,M,Numeral,,,,,,,,betacode:DU/O,DU/O
LXX-Exod-025-023-007,πήχεων,23,7,strong:G4083,G4083,packard:N3E-GPM,N3E-GPM,Noun,,,,,Plural,Genitive,Masculine,betacode:PH/XEWN,PH/XEWN
LXX-Exod-025-023-008,τὸ,23,8,strong:G3588,G3588,packard:RA-ASN,RA-ASN,Article,,,,,Singular,Accusative,Neuter,betacode:TO\,TO\
LXX-Exod-025-023-009,μῆκος,23,9,strong:G3372,G3372,packard:N3E-ASN,N3E-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:MH=KOS,MH=KOS
LXX-Exod-025-023-010,καὶ,23,10,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-023-011,πήχεος,23,11,strong:G4083,G4083,packard:N3E-GSM,N3E-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:PH/XEOS,PH/XEOS
LXX-Exod-025-023-012,τὸ,23,12,strong:G3588,G3588,packard:RA-ASN,RA-ASN,Article,,,,,Singular,Accusative,Neuter,betacode:TO\,TO\
LXX-Exod-025-023-013,εὖρος,23,13,,,packard:N2-ASN,N2-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:EU)=ROS,EU)=ROS
LXX-Exod-025-023-014,καὶ,23,14,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-023-015,πήχεος,23,15,strong:G4083,G4083,packard:N3E-GSM,N3E-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:PH/XEOS,PH/XEOS
LXX-Exod-025-023-016,καὶ,23,16,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-023-017,ἡμίσους,23,17,,,packard:A3U-GSN,A3U-GSN,Adjective,,,,,Singular,Genitive,Neuter,betacode:H(MI/SOUS,H(MI/SOUS
LXX-Exod-025-023-018,τὸ,23,18,strong:G3588,G3588,packard:RA-ASN,RA-ASN,Article,,,,,Singular,Accusative,Neuter,betacode:TO\,TO\
LXX-Exod-025-023-019,ὕψος,23,19,strong:G5311,G5311,packard:N3E-ASN,N3E-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:U(/YOS,U(/YOS
24,24,24,,,,,,,,,,,,,,,
LXX-Exod-025-024-001,καὶ,24,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-024-002,ποιήσεις,24,2,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-024-003,αὐτῇ,24,3,strong:G846,G846,packard:RD-DSF,RD-DSF,Demonstrative Pronoun,,,,,Singular,Dative,Feminine,betacode:AU)TH=|,AU)TH=|
LXX-Exod-025-024-004,στρεπτὰ,24,4,,,packard:A1-APN,A1-APN,Adjective,,,,,Plural,Accusative,Neuter,betacode:STREPTA\,STREPTA\
LXX-Exod-025-024-005,κυμάτια,24,5,,,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:KUMA/TIA,KUMA/TIA
LXX-Exod-025-024-006,χρυσᾶ,24,6,,,packard:A1C-APN,A1C-APN,Adjective,,,,,Plural,Accusative,Neuter,betacode:XRUSA=,XRUSA=
LXX-Exod-025-024-007,κύκλῳ,24,7,,,packard:N2-DSM,N2-DSM,Noun,,,,,Singular,Dative,Masculine,betacode:KU/KLW|,KU/KLW|
25,25,25,,,,,,,,,,,,,,,
LXX-Exod-025-025-001,καὶ,25,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-025-002,ποιήσεις,25,2,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-025-003,αὐτῇ,25,3,strong:G846,G846,packard:RD-DSF,RD-DSF,Demonstrative Pronoun,,,,,Singular,Dative,Feminine,betacode:AU)TH=|,AU)TH=|
LXX-Exod-025-025-004,στεφάνην,25,4,,,packard:N1-ASF,N1-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:STEFA/NHN,STEFA/NHN
LXX-Exod-025-025-005,παλαιστοῦ,25,5,,,packard:N1-GSF,N1-GSF,Noun,,,,,Singular,Genitive,Feminine,betacode:PALAISTOU=,PALAISTOU=
LXX-Exod-025-025-006,κύκλῳ,25,6,,,packard:N2-DSM,N2-DSM,Noun,,,,,Singular,Dative,Masculine,betacode:KU/KLW|,KU/KLW|
LXX-Exod-025-025-007,καὶ,25,7,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-025-008,ποιήσεις,25,8,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-025-009,στρεπτὸν,25,9,,,packard:A1-ASN,A1-ASN,Adjective,,,,,Singular,Accusative,Neuter,betacode:STREPTO\N,STREPTO\N
LXX-Exod-025-025-010,κυμάτιον,25,10,,,packard:N2N-ASN,N2N-ASN,Noun,,,,,Singular,Accusative,Neuter,betacode:KUMA/TION,KUMA/TION
LXX-Exod-025-025-011,τῇ,25,11,strong:G3588,G3588,packard:RA-DSF,RA-DSF,Article,,,,,Singular,Dative,Feminine,betacode:TH=|,TH=|
LXX-Exod-025-025-012,στεφάνῃ,25,12,,,packard:N1-DSF,N1-DSF,Noun,,,,,Singular,Dative,Feminine,betacode:STEFA/NH|,STEFA/NH|
LXX-Exod-025-025-013,κύκλῳ,25,13,,,packard:N2-DSM,N2-DSM,Noun,,,,,Singular,Dative,Masculine,betacode:KU/KLW|,KU/KLW|
26,26,26,,,,,,,,,,,,,,,
LXX-Exod-025-026-001,καὶ,26,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-026-002,ποιήσεις,26,2,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-026-003,τέσσαρας,26,3,strong:G5064,G5064,packard:A3-APM,A3-APM,Adjective,,,,,Plural,Accusative,Masculine,betacode:TE/SSARAS,TE/SSARAS
LXX-Exod-025-026-004,δακτυλίους,26,4,strong:G1146,G1146,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:DAKTULI/OUS,DAKTULI/OUS
LXX-Exod-025-026-005,χρυσοῦς,26,5,strong:G5552,G5552,packard:A1C-APM,A1C-APM,Adjective,,,,,Plural,Accusative,Masculine,betacode:XRUSOU=S,XRUSOU=S
LXX-Exod-025-026-006,καὶ,26,6,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-026-007,ἐπιθήσεις,26,7,strong:G2007,G2007,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:E)PIQH/SEIS,E)PIQH/SEIS
LXX-Exod-025-026-008,τοὺς,26,8,strong:G3588,G3588,packard:RA-APM,RA-APM,Article,,,,,Plural,Accusative,Masculine,betacode:TOU\S,TOU\S
LXX-Exod-025-026-009,δακτυλίους,26,9,strong:G1146,G1146,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:DAKTULI/OUS,DAKTULI/OUS
LXX-Exod-025-026-010,ἐπὶ,26,10,strong:G1909,G1909,packard:P,P,Preposition,,,,,,,,betacode:E)PI\,E)PI\
LXX-Exod-025-026-011,τὰ,26,11,strong:G3588,G3588,packard:RA-APN,RA-APN,Article,,,,,Plural,Accusative,Neuter,betacode:TA\,TA\
LXX-Exod-025-026-012,τέσσαρα,26,12,strong:G5064,G5064,packard:A3-APN,A3-APN,Adjective,,,,,Plural,Accusative,Neuter,betacode:TE/SSARA,TE/SSARA
LXX-Exod-025-026-013,μέρη,26,13,strong:G3313,G3313,packard:N3E-APN,N3E-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:ME/RH,ME/RH
LXX-Exod-025-026-014,τῶν,26,14,strong:G3588,G3588,packard:RA-GPM,RA-GPM,Article,,,,,Plural,Genitive,Masculine,betacode:TW=N,TW=N
LXX-Exod-025-026-015,ποδῶν,26,15,strong:G4228,G4228,packard:N3D-GPM,N3D-GPM,Noun,,,,,Plural,Genitive,Masculine,betacode:PODW=N,PODW=N
LXX-Exod-025-026-016,αὐτῆς,26,16,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
27,27,27,,,,,,,,,,,,,,,
LXX-Exod-025-027-001,ὑπὸ,27,1,strong:G5259,G5259,packard:P,P,Preposition,,,,,,,,betacode:U(PO\,U(PO\
LXX-Exod-025-027-002,τὴν,27,2,strong:G3588,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Exod-025-027-003,στεφάνην,27,3,,,packard:N1-ASF,N1-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:STEFA/NHN,STEFA/NHN
LXX-Exod-025-027-004,καὶ,27,4,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-027-005,ἔσονται,27,5,strong:G1510,G1510,packard:VF-FMI3P,VF-FMI3P,Verb,Future,Middle,Indicative,3,Plural,,,betacode:E)/SONTAI,E)/SONTAI
LXX-Exod-025-027-006,οἱ,27,6,strong:G3588,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Exod-025-027-007,δακτύλιοι,27,7,strong:G1146,G1146,packard:N2-NPM,N2-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:DAKTU/LIOI,DAKTU/LIOI
LXX-Exod-025-027-008,εἰς,27,8,strong:G1519,G1519,packard:P,P,Preposition,,,,,,,,betacode:EI)S,EI)S
LXX-Exod-025-027-009,θήκας,27,9,strong:G2336,G2336,packard:N1-APF,N1-APF,Noun,,,,,Plural,Accusative,Feminine,betacode:QH/KAS,QH/KAS
LXX-Exod-025-027-010,τοῖς,27,10,strong:G3588,G3588,packard:RA-DPM,RA-DPM,Article,,,,,Plural,Dative,Masculine,betacode:TOI=S,TOI=S
LXX-Exod-025-027-011,ἀναφορεῦσιν,27,11,,,packard:N3V-DPM,N3V-DPM,Noun,,,,,Plural,Dative,Masculine,betacode:A)NAFOREU=SIN,A)NAFOREU=SIN
LXX-Exod-025-027-012,ὥστε,27,12,strong:G5620,G5620,packard:C,C,Conjunction,,,,,,,,betacode:W(/STE,W(/STE
LXX-Exod-025-027-013,αἴρειν,27,13,strong:G142,G142,packard:V1-PAN,V1-PAN,Verb,Present,Active,Infinitive,,,,,betacode:AI)/REIN,AI)/REIN
LXX-Exod-025-027-014,ἐν,27,14,strong:G1722,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Exod-025-027-015,αὐτοῖς,27,15,strong:G846,G846,packard:RD-DPM,RD-DPM,Demonstrative Pronoun,,,,,Plural,Dative,Masculine,betacode:AU)TOI=S,AU)TOI=S
LXX-Exod-025-027-016,τὴν,27,16,strong:G3588,G3588,packard:RA-ASF,RA-ASF,Article,,,,,Singular,Accusative,Feminine,betacode:TH\N,TH\N
LXX-Exod-025-027-017,τράπεζαν,27,17,strong:G5132,G5132,packard:N1S-ASF,N1S-ASF,Noun,,,,,Singular,Accusative,Feminine,betacode:TRA/PEZAN,TRA/PEZAN
28,28,28,,,,,,,,,,,,,,,
LXX-Exod-025-028-001,καὶ,28,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-028-002,ποιήσεις,28,2,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-028-003,τοὺς,28,3,strong:G3588,G3588,packard:RA-APM,RA-APM,Article,,,,,Plural,Accusative,Masculine,betacode:TOU\S,TOU\S
LXX-Exod-025-028-004,ἀναφορεῖς,28,4,,,packard:N3V-APM,N3V-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:A)NAFOREI=S,A)NAFOREI=S
LXX-Exod-025-028-005,ἐκ,28,5,strong:G1537,G1537,packard:P,P,Preposition,,,,,,,,betacode:E)K,E)K
LXX-Exod-025-028-006,ξύλων,28,6,strong:G3586,G3586,packard:N2N-GPN,N2N-GPN,Noun,,,,,Plural,Genitive,Neuter,betacode:CU/LWN,CU/LWN
LXX-Exod-025-028-007,ἀσήπτων,28,7,,,packard:A1B-GPN,A1B-GPN,Adjective,,,,,Plural,Genitive,Neuter,betacode:A)SH/PTWN,A)SH/PTWN
LXX-Exod-025-028-008,καὶ,28,8,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-028-009,καταχρυσώσεις,28,9,,,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:KATAXRUSW/SEIS,KATAXRUSW/SEIS
LXX-Exod-025-028-010,αὐτοὺς,28,10,strong:G846,G846,packard:RD-APM,RD-APM,Demonstrative Pronoun,,,,,Plural,Accusative,Masculine,betacode:AU)TOU\S,AU)TOU\S
LXX-Exod-025-028-011,χρυσίῳ,28,11,strong:G5553,G5553,packard:N2N-DSN,N2N-DSN,Noun,,,,,Singular,Dative,Neuter,betacode:XRUSI/W|,XRUSI/W|
LXX-Exod-025-028-012,καθαρῷ,28,12,strong:G2513,G2513,packard:A1A-DSN,A1A-DSN,Adjective,,,,,Singular,Dative,Neuter,betacode:KAQARW=|,KAQARW=|
LXX-Exod-025-028-013,καὶ,28,13,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-028-014,ἀρθήσεται,28,14,strong:G142,G142,packard:VC-FPI3S,VC-FPI3S,Verb,Future,Passive,Indicative,3,Singular,,,betacode:A)RQH/SETAI,A)RQH/SETAI
LXX-Exod-025-028-015,ἐν,28,15,strong:G1722,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Exod-025-028-016,αὐτοῖς,28,16,strong:G846,G846,packard:RD-DPM,RD-DPM,Demonstrative Pronoun,,,,,Plural,Dative,Masculine,betacode:AU)TOI=S,AU)TOI=S
LXX-Exod-025-028-017,ἡ,28,17,strong:G3588,G3588,packard:RA-NSF,RA-NSF,Article,,,,,Singular,Nominative,Feminine,betacode:H(,H(
LXX-Exod-025-028-018,τράπεζα,28,18,strong:G5132,G5132,packard:N1S-NSF,N1S-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:TRA/PEZA,TRA/PEZA
29,29,29,,,,,,,,,,,,,,,
LXX-Exod-025-029-001,καὶ,29,1,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-029-002,ποιήσεις,29,2,strong:G4160,G4160,packard:VF-FAI2S,VF-FAI2S,Verb,Future,Active,Indicative,2,Singular,,,betacode:POIH/SEIS,POIH/SEIS
LXX-Exod-025-029-003,τὰ,29,3,strong:G3588,G3588,packard:RA-APN,RA-APN,Article,,,,,Plural,Accusative,Neuter,betacode:TA\,TA\
LXX-Exod-025-029-004,τρυβλία,29,4,strong:G5165,G5165,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:TRUBLI/A,TRUBLI/A
LXX-Exod-025-029-005,αὐτῆς,29,5,strong:G846,G846,packard:RD-GSF,RD-GSF,Demonstrative Pronoun,,,,,Singular,Genitive,Feminine,betacode:AU)TH=S,AU)TH=S
LXX-Exod-025-029-006,καὶ,29,6,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-029-007,τὰς,29,7,strong:G3588,G3588,packard:RA-APF,RA-APF,Article,,,,,Plural,Accusative,Feminine,betacode:TA\S,TA\S
LXX-Exod-025-029-008,θυίσκας,29,8,,,packard:N1-APF,N1-APF,Noun,,,,,Plural,Accusative,Feminine,betacode:QUI/SKAS,QUI/SKAS
LXX-Exod-025-029-009,καὶ,29,9,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-029-010,τὰ,29,10,strong:G3588,G3588,packard:RA-APN,RA-APN,Article,,,,,Plural,Accusative,Neuter,betacode:TA\,TA\
LXX-Exod-025-029-011,σπονδεῖα,29,11,,,packard:N2N-APN,N2N-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:SPONDEI=A,SPONDEI=A
LXX-Exod-025-029-012,καὶ,29,12,strong:G2532,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Exod-025-029-013,τοὺς,29,13,strong:G3588,G3588,packard:RA-APM,RA-APM,Article,,,,,Plural,Accusative,Masculine,betacode:TOU\S,TOU\S
LXX-Exod-025-029-014,κυάθους,29,14,,,packard:N2-APM,N2-APM,Noun,,,,,Plural,Accusative,Masculine,betacode:KUA/QOUS,KUA/QOUS
LXX-Exod-025-029-015,ἐν,29,15,strong:G1722,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
